reference,title,ssrn_id,ssrn_downloads,ssrn_url,prwp_id
World Bank Policy Research Working Paper No. 5196,Development Strategies: Integrating Governance and Growth,1547635,1556,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1547635,5196
World Bank Policy Research Working Paper No. 5185,Private Education Provision and Public Finance: The Netherlands,1543044,204,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1543044,5185
World Bank Policy Research Working Paper No. 5178,"The Inter-Linkages between Rapid Growth in Livestock Production, Climate Change, and the Impacts on Water Resources, Land Use, and Deforestation",1536991,828,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536991,5178
World Bank Policy Research Working Paper No. 5183,Dysfunctional Finance: Positive Shocks and Negative Outcomes,1539869,64,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1539869,5183
World Bank Policy Research Working Paper No. 5188,An Institutional Approach to Balancing International Monetary Relations: The Case for a Us-China Settlement Facility,1543047,84,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1543047,5188
World Bank Policy Research Working Paper No. 5202,Mortgage Finance in Central and Eastern Europe -- Opportunity or Burden?,1559719,109,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1559719,5202
World Bank Policy Research Working Paper No. 5187,Bosnia and Herzegovina's Surprising Export Performance: Back to the Past in a New Veil But Will it Last?,1543046,55,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1543046,5187
World Bank Policy Research Working Paper No. 5201,What are the Links between Aid Volatility and Growth?,1559718,43,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1559718,5201
World Bank Policy Research Working Paper No. 5179,A Note on the Economic Cost of Climate Change and the Rationale to Limit it Below 2?C,1536992,141,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536992,5179
World Bank Policy Research Working Paper No. 5197,New Structural Economics: A Framework for Rethinking Development,1547636,1293,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1547636,5197
World Bank Policy Research Working Paper No. 5189,The Determinants of Wealth and Gender Inequity in Cognitive Skills in Latin America,1543048,79,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1543048,5189
World Bank Policy Research Working Paper No. 5184,What Constrains Africa's Exports?,1543043,214,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1543043,5184
World Bank Policy Research Working Paper No. 5200,Formulas and Flexibility in Trade Negotiations:Sensitive Agricultural Products in the Wto's Doha Agenda,1559717,65,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1559717,5200
World Bank Policy Research Working Paper No. 5181,Citizen-Centric Governance Indicators: Measuring and Monitoring Governance by Listening to the People and Not the Interest Groups,1536994,135,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536994,5181
World Bank Policy Research Working Paper No. 5194,Trade In'Virtual Carbon': Empirical Results and Implications for Policy,1547633,275,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1547633,5194
World Bank Policy Research Working Paper No. 5186,Mexico: Impact Evaluation of SME Programs Using Panel Firm Data,1543045,274,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1543045,5186
World Bank Policy Research Working Paper No. 5190,Paying Primary Health Care Centers for Performance in Rwanda,1543049,1059,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1543049,5190
World Bank Policy Research Working Paper No. 5180,Potential Benefits and Risks of Increased Aid Flows to Burundi,1536993,60,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536993,5180
World Bank Policy Research Working Paper No. 5195,Export Restraints on Russian Natural Gas and Raw Timber: What are the Economic Impacts?,1547634,129,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1547634,5195
World Bank Policy Research Working Paper No. 5199,To What Extent are Bangladesh's Recent Gains in Poverty Reduction Different from the Past?,1559716,67,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1559716,5199
World Bank Policy Research Working Paper No. 5177,Infrastructure and Economic Growth in Egypt,1536990,418,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536990,5177
World Bank Policy Research Working Paper No. 5191,Assessing the Impact of Infrastructure Quality on Firm Productivity in Africa: Cross-Country Comparisons Based on Investment Climate Surveys from 1999 to 2005,1547630,259,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1547630,5191
World Bank Policy Research Working Paper No. 5165,Krueger/Schiff/Valdes Revisited: Agricultural Price and Trade Policy Reform in Developing Countries Since 1960,1533683,58,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533683,5165
World Bank Policy Research Working Paper No. 5174,Valuation Effects with Transitory and Trend Productivity Shocks,1536987,58,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536987,5174
World Bank Policy Research Working Paper No. 5150,Estimating the Fiscal Costs of Implementing Ghana's Single Pay Spine Reform,1527340,99,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527340,5150
World Bank Policy Research Working Paper No. 5158,"Soil Fertility, Fertilizer, and the Maize Green Revolution in East Africa",1527368,129,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527368,5158
World Bank Policy Research Working Paper No. 5152,U.S. and Them: The Geography of Academic Research,1527362,334,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527362,5152
World Bank Policy Research Working Paper No. 5168,"Developing Countries, Dispute Settlement, and the Advisory Centre on WTO Law",1533686,152,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533686,5168
World Bank Policy Research Working Paper No. 5175,Hegelian Macroeconomics -- the Dialectics of Global Imbalances,1536988,158,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536988,5175
World Bank Policy Research Working Paper No. 5153,"International Growth Spillovers, Geography and Infrastructure",1527363,87,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527363,5153
World Bank Policy Research Working Paper No. 5156,"Importing, Exporting and Innovation in Developing Countries",1527366,93,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527366,5156
World Bank Policy Research Working Paper No. 5159,Downward Nominal and Real Wage Rigidity: Survey Evidence from European Firms,1533677,56,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533677,5159
World Bank Policy Research Working Paper No. 5172,Sponsoring a Race to the Top: The Case for Results-Based  Intergovernmental Finance for Merit Goods,1536985,122,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536985,5172
World Bank Policy Research Working Paper No. 5162,International Aid and Financial Crises in Donor Countries,1533680,258,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533680,5162
World Bank Policy Research Working Paper No. 5155,The Impact of Trade in Services on Factor Incomes: Results from a Global Simulation Model,1527365,64,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527365,5155
World Bank Policy Research Working Paper No. 5149,Thresholds in the Process of International Financial Integration,1527339,123,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527339,5149
World Bank Policy Research Working Paper No. 5146,Medium-Term Business Cycles in Developing Countries,1527336,58,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527336,5146
World Bank Policy Research Working Paper No. 5157,Corruption and Confidence in Public Institutions: Evidence from a Global Survey,1527367,448,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527367,5157
World Bank Policy Research Working Paper No. 5161,Density and Disasters: Economics of Urban Hazard Risk,1533679,88,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533679,5161
World Bank Policy Research Working Paper No. 5160,The Margins of Labor Cost Adjustment: Survey Evidence from European Firms,1533678,52,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533678,5160
World Bank Policy Research Working Paper No. 5164,Contrasting Future Paths for an Evolving Global Climate Regime,1533682,84,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533682,5164
World Bank Policy Research Working Paper No. 5148,"Family Systems, Political Systems, and Asia's 'Missing Girls': The Construction of Son Preference and its Unraveling",1527338,166,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527338,5148
World Bank Policy Research Working Paper No. 5151,Capital Requirements and Business Cycles with Credit Market Imperfections,1527341,96,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527341,5151
World Bank Policy Research Working Paper No. 5163,"""Green Stimulus,""Economic Recovery, and Long-Term Sustainable Development",1533681,305,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533681,5163
World Bank Policy Research Working Paper No. 5173,"Understanding Options for Public-Private Partnerships in Infrastructure: Sorting Out the Forest from the Trees: Bot, Dbfo, Dcmf, Concession, Lease . .",1536986,687,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536986,5173
World Bank Policy Research Working Paper No. 5176,At the Frontier of Practical Political Economy: Operationalizing an Agent-Based Stakeholder Model in the World Bank's East Asia and Pacific Region,1536989,83,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536989,5176
World Bank Policy Research Working Paper No. 5169,National Drought Insurance for Malawi,1536982,268,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536982,5169
World Bank Policy Research Working Paper No. 5171,Taxes and Caps as Climate Policy Instruments with Domestic and Imported Fuels,1536984,65,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536984,5171
World Bank Policy Research Working Paper No. 5154,Are Irrigation Rehabilitation Projects Good for Poor Farmers in Peru?,1527364,69,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527364,5154
World Bank Policy Research Working Paper No. 5167,Price Elasticity of Nonresidential Demand for Energy in South Eastern Europe,1533685,79,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533685,5167
World Bank Policy Research Working Paper No. 5170,Social Impacts of Climate Change in Chile: A Municipal Level Analysis of the Effects of Recent and Future Climate Change on Human Development and Inequality,1536983,111,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1536983,5170
World Bank Policy Research Working Paper No. 5147,The New Multi-Polar International Monetary System,1527337,382,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527337,5147
World Bank Policy Research Working Paper No. 5166,Trade Finance in Crisis: Should Developing Countries Establish Export Credit Agencies?,1533684,344,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1533684,5166
World Bank Policy Research Working Paper No. 5140,How Might India's Public Health Systems Be Strengthened?,1517012,162,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1517012,5140
World Bank Policy Research Working Paper No. 5130,Comparing Condom Use with Different Types of Partners: Evidence from National HIV Surveys in Africa,1509197,50,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509197,5130
World Bank Policy Research Working Paper No. 5131,Privatization in Development: Some Lessons from Experience,1509198,245,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509198,5131
World Bank Policy Research Working Paper No. 5133,Explaining High Transport Costs within Malawi - Bad Roads or Lack of Trucking Competition?,1509200,116,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509200,5133
World Bank Policy Research Working Paper No. 5129,Basel Core Principles and Bank Soundness: Does Compliance Matter?,1509196,254,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509196,5129
World Bank Policy Research Working Paper No. 5138,Trade and Trade Finance Developments in 14 Developing Countries Post September 2008 - A World Bank Survey,1517010,628,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1517010,5138
World Bank Policy Research Working Paper No. 5128,Time as a Determinant of Comparative Advantage,1509195,123,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509195,5128
World Bank Policy Research Working Paper No. 5135,Conclude Doha: It Matters !,1509202,134,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509202,5135
World Bank Policy Research Working Paper No. 5120,Education and Wage Differentials in the Philippines,1503814,175,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503814,5120
World Bank Policy Research Working Paper No. 5125,Export Promotion Agencies Revisited,1509192,303,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509192,5125
World Bank Policy Research Working Paper No. 5145,Four Critiques of the Redistribution Hypothesis: An Assessment,1527335,105,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527335,5145
World Bank Policy Research Working Paper No. 5123,Reconciling Climate Change and Trade Policy,1503817,280,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503817,5123
World Bank Policy Research Working Paper No. 5139,The Heavenly Liquidity Twin: The Increasing Importance of Liquidity Risk,1517011,272,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1517011,5139
World Bank Policy Research Working Paper No. 5118,The Association Between Remarriage and HIV Infection: Evidence from National HIV Surveys in Africa,1503812,38,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503812,5118
World Bank Policy Research Working Paper No. 5127,Responding to Threats of Climate Change Mega-Catastrophes,1509194,135,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509194,5127
World Bank Policy Research Working Paper No. 5137,Changing Households' Investments and Aspirations Through Social Interactions: Evidence from a Randomized Transfer Program,1517009,225,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1517009,5137
World Bank Policy Research Working Paper No. 5121,Can Global De-Carbonization Inhibit Developing Country Industrialization?,1503815,144,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503815,5121
World Bank Policy Research Working Paper No. 5126,Regionalizing Telecommunications Reform in West Africa,1509193,99,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509193,5126
World Bank Policy Research Working Paper No. 5119,"Mandated Benefits, Employment, and Inequality in a Dual Economy",1503813,50,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503813,5119
World Bank Policy Research Working Paper No. 5136,Trade Finance in a Liquidity Crisis,1509203,194,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509203,5136
World Bank Policy Research Working Paper No. 5134,The Potential Impact of the Global Financial Crisis on World Trade,1509201,763,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509201,5134
World Bank Policy Research Working Paper No. 5144,Pro-Cyclical Fiscal Policy in Brazil: Evidence from the States,1527334,88,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1527334,5144
World Bank Policy Research Working Paper No. 5142,"Non-Traditional Crops, Traditional Constraints: Long-Term Welfare Impacts of Export Crop Adoption Among Guatemalan Smallholders",1517014,56,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1517014,5142
World Bank Policy Research Working Paper No. 5143,What Did You Do All Day? Maternal Education and Child Outcomes,1517015,424,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1517015,5143
World Bank Policy Research Working Paper No. 5124,Disparities in Labor Market Performance in the Philippines,1509191,78,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509191,5124
World Bank Policy Research Working Paper No. 5132,Mental Health in the Aftermath of Conflict,1509199,27,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1509199,5132
World Bank Policy Research Working Paper No. 5122,"Female-Owned Firms in Latin America: Characteristics, Performance, and Obstacles to Growth",1503816,156,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503816,5122
World Bank Policy Research Working Paper No. 5141,"State Financial Institutions: Mandates, Governance, and Beyond",1517013,251,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1517013,5141
World Bank Policy Research Working Paper No. 5100,Barriers to Competition in Croatia: The Role of Government Regulation,1498974,69,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498974,5100
World Bank Policy Research Working Paper No. 5101,"Korea and the BICs (Brazil, India and China): Catching Up Experiences",1498975,109,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498975,5101
World Bank Policy Research Working Paper No. 5115,Trade in Health Services: What's in it for Developing Countries?,1503809,253,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503809,5115
World Bank Policy Research Working Paper No. 5098,Why Have CO2 Emissions Increased in the Transport Sector in Asia? Underlying Factors and Policy Options,1498972,171,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498972,5098
World Bank Policy Research Working Paper No. 5113,Remittances and the Brain Drain Revisited: The Microdata Show that More Educated Migrants Remit More,1503807,129,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503807,5113
World Bank Policy Research Working Paper No. 5114,Breaking the Waves? Does Education Mediate the Relationship between Youth Bulges and Political Violence?,1503808,426,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503808,5114
World Bank Policy Research Working Paper No. 5095,A Polycentric Approach for Coping with Climate Change,1494833,4303,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494833,5095
World Bank Policy Research Working Paper No. 5117,Climate Volatility and Poverty Vulnerability in Tanzania,1503811,81,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503811,5117
World Bank Policy Research Working Paper No. 5090,Designing Cost-Effective Cash Transfer Programs to Boost Schooling Among Young Women in Sub-Saharan Africa,1494828,376,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494828,5090
World Bank Policy Research Working Paper No. 5092,"Social Impacts of Climate Change in Bolivia: A Municipal Level Analysis of the Effects of Recent Climate Change on Life Expectancy, Consumption, Poverty and Inequality",1494830,94,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494830,5092
World Bank Policy Research Working Paper No. 5104,Poverty in Latin America: Sources of Welfare Disparities in Ecuador,1498977,54,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498977,5104
World Bank Policy Research Working Paper No. 5107,Left Behind to Farm? Women's Labor Re-Allocation in Rural China,1498980,62,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498980,5107
World Bank Policy Research Working Paper No. 5099,"Impacts of Policy Instruments to Reduce Congestion and Emissions from Urban Transportation: The Case of Sao Paulo, Brazil",1498973,129,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498973,5099
World Bank Policy Research Working Paper No. 5102,"U.S.-Japan and U.S.-China Trade Conflict: Export Growth, Reciprocity, and the International Trading System",1503781,172,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503781,5102
World Bank Policy Research Working Paper No. 5096,Missing Women and India's Religious Demography,1498970,127,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498970,5096
World Bank Policy Research Working Paper No. 5097,Constraints to Growth in Malawi,1498971,296,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498971,5097
World Bank Policy Research Working Paper No. 5109,Public Interest Litigation in India: Overreaching or Underachieving?,1503803,1087,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503803,5109
World Bank Policy Research Working Paper No. 5103,Has India's Economic Growth Become More Pro-Poor in the Wake of Economic Reforms?,1498976,143,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498976,5103
World Bank Policy Research Working Paper No. 5106,Mind the Neighbors: The Impact of Productivity and Location on Firm Turnover,1498979,24,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498979,5106
World Bank Policy Research Working Paper No. 5108,How Do Local-Level Legal Institutions Promote Development?,1503802,108,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503802,5108
World Bank Policy Research Working Paper No. 5110,Urban Youth Bulges and Social Disorder: An Empirical Study of Asian and Sub-Saharan African Cities,1503804,402,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503804,5110
World Bank Policy Research Working Paper No. 5094,Coping with Crises: Why and How to Protect Employment and Earnings,1494832,87,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494832,5094
World Bank Policy Research Working Paper No. 5093,Can a Market-Assisted Land Redistribution Program Improve the Lives of the Poor? Evidence from Malawi,1494831,77,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494831,5093
World Bank Policy Research Working Paper No. 5111,Innovating Development Finance - From Financing Sources to Financial Solutions,1503805,319,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503805,5111
World Bank Policy Research Working Paper No. 5112,Inter-Firm Trade Finance in Times of Crisis,1503806,77,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503806,5112
World Bank Policy Research Working Paper No. 5116,Everything You Always Wanted to Know About WTO Accession (But Were Afraid to Ask),1503810,207,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1503810,5116
World Bank Policy Research Working Paper No. 5091,Social Impacts of Climate Change in Peru: A District Level Analysis of the Effects of Recent and Future Climate Change on Human Development and Inequality,1494829,163,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494829,5091
World Bank Policy Research Working Paper No. 5105,Infrastructure and Economic Growth in the Middle East and North Africa,1498978,161,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1498978,5105
World Bank Policy Research Working Paper No. 5071,Pricing Externalities from Passenger Transportation in Mexico City,1492552,111,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492552,5071
World Bank Policy Research Working Paper No. 5086,"Microfinance Tradeoffs: Regulation, Competition, and Financing",1492566,656,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492566,5086
World Bank Policy Research Working Paper No. 5080,"A Comparative Perspective on Poverty Reduction in Brazil, China and India",1492560,1681,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492560,5080
World Bank Policy Research Working Paper No. 5081,The Power of Exports,1492561,273,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492561,5081
World Bank Policy Research Working Paper No. 5088,Achieving Urban Climate Adaptation in Europe and Central Asia,1494826,72,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494826,5088
World Bank Policy Research Working Paper No. 5089,The Short-Term Impacts of a Schooling Conditional Cash Transfer Program on the Sexual Behavior of Young Women,1494827,300,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494827,5089
World Bank Policy Research Working Paper No. 5072,What Explains the Cost of Remittances? An Examination Across 119 Country Corridors,1492553,136,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492553,5072
World Bank Policy Research Working Paper No. 5079,How Will Changes in Globalization Impact Growth in South Asia?,1492559,213,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492559,5079
World Bank Policy Research Working Paper No. 5077,"Remittance Stability, Cyclicality and Stabilizing Impact in Developing Countries",1492557,144,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492557,5077
World Bank Policy Research Working Paper No. 5087,The Dynamic Effects of Countercyclical Fiscal Stimulus on Output in Tunisia,1494825,63,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494825,5087
World Bank Policy Research Working Paper No. 5076,Demographic and Socioeconomic Patterns of HIV/AIDS Prevalence in Africa,1492556,109,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492556,5076
World Bank Policy Research Working Paper No. 5075,Implications of the Growth of China and India for the Other Asian Giant: Russia,1492555,77,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492555,5075
World Bank Policy Research Working Paper No. 5085,Creative Destruction and Policy Reforms: Changing Productivity Effects of Firm Turnover in Moroccan Manufacturing,1492565,32,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492565,5085
World Bank Policy Research Working Paper No. 5084,"Who Survives? The Impact of Corruption, Competition and Property Rights across Firms",1492564,147,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492564,5084
World Bank Policy Research Working Paper No. 5082,Evaluating SME Support Programs in Chile Using Panel Firm Data,1492562,354,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492562,5082
World Bank Policy Research Working Paper No. 5074,Governance in Health Care Delivery: Raising Performance,1492554,754,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492554,5074
World Bank Policy Research Working Paper No. 5083,Competitiveness Assessment of Tourism in Sierra Leone: A Cluster-Based Approach,1492563,304,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492563,5083
World Bank Policy Research Working Paper No. 5078,Banks and Microbanks,1492558,233,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1492558,5078
World Bank Policy Research Working Paper No. 5051,"The Global Resort to Antidumping, Safeguards, and Other Trade Remedies Amidst the Economic Crisis",1476693,303,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476693,5051
World Bank Policy Research Working Paper No. 5064,Aid for Trade Facilitation,1484549,314,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1484549,5064
World Bank Policy Research Working Paper No. 5048,Measuring Household Usage of Financial Services: Does it Matter How or Whom You Ask?,1476690,104,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476690,5048
World Bank Policy Research Working Paper No. 5053,"""Revenue Management""Effects Related to Financial Flows Generated by Climate Policy",1476695,81,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476695,5053
World Bank Policy Research Working Paper No. 5070,Distributional Impact Analysis of Past Climate Variability in Rural Indonesia,1485975,58,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1485975,5070
World Bank Policy Research Working Paper No. 5054,Comparing Apples With....Apples: How to Make (More) Sense of Subjective Rankings of Constraints to Business,1476696,73,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476696,5054
World Bank Policy Research Working Paper No. 5062,The Complementarity of MDG Achievements: The Case of Child Mortality in Sub-Saharan Africa,1478815,102,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1478815,5062
World Bank Policy Research Working Paper No. 5050,Smoke in the Water: The Use of Tariff Policy Flexibility in Crises,1476692,50,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476692,5050
World Bank Policy Research Working Paper No. 5066,Do Value-Added Estimates Add Value? Accounting for Learning Dynamics,1484551,137,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1484551,5066
World Bank Policy Research Working Paper No. 5060,Crisis and Protection in the Automotive Industry: A Global Value Chain Perspective,1476702,658,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476702,5060
World Bank Policy Research Working Paper No. 50975,Trade in Financial Services: Mobile Banking in Southern Africa,1485976,247,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1485976,50975
World Bank Policy Research Working Paper No. 5059,Exchange Rates During the Crisis,1476701,176,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476701,5059
World Bank Policy Research Working Paper No. 5069,The Pattern of Growth and Poverty Reduction in China,1485974,86,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1485974,5069
World Bank Policy Research Working Paper No. 5057,Welfare Impacts of Rural Electrification: Evidence from Vietnam,1476699,307,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476699,5057
World Bank Policy Research Working Paper No. 5065,Exchange Rate and Output Fluctuations in the Small Open Economy of Mauritius,1484550,73,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1484550,5065
World Bank Policy Research Working Paper No. 5058,Climate Change and Individual Behavior: Considerations for Policy,1476700,248,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476700,5058
World Bank Policy Research Working Paper No. 5055,"Endowment Structures, Industrial Dynamics, and Economic Growth",1476697,120,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476697,5055
World Bank Policy Research Working Paper No. 5049,The Euro-Mediterranean Partnership: Trade in Services as an Alternative to Migration?,1476691,67,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476691,5049
World Bank Policy Research Working Paper No. 5056,The Long and the Short of Emerging Market Debt,1476698,72,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476698,5056
World Bank Policy Research Working Paper No. 5067,Cyclical Effects of Bank Capital Requirements with Imperfect Credit Markets,1484552,157,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1484552,5067
World Bank Policy Research Working Paper No. 5063,Climate Change and the Economics of Targeted Mitigation in Sectors with Long-Lived Capital Stock,1478816,117,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1478816,5063
World Bank Policy Research Working Paper No. 5061,Global Inequality Recalculated: The Effect of New 2005 PPP Estimates on Global Inequality,1478814,422,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1478814,5061
World Bank Policy Research Working Paper No. 5068,"An Analysis of Various Policy Instruments to Reduce Congestion, Fuel Consumption and Co2 Emissions in Beijing",1484553,162,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1484553,5068
